name,posteam,c,window,type,mix
early_down_success,KC,0.12658802109542044,20,r,20_r
early_down_success,LA,0.2477916905481853,6,w,6_w
early_down_success,LAC,0.15582397089841885,5,s,5_s
early_down_success,LV,0.18528578609039972,20,t,20_t
early_down_success,MIA,0.23020563777749495,8,w,8_w
early_down_success,MIN,0.14769026700811563,5,w,5_w
early_down_success,NE,0.08057216604135473,20,m,20_m
early_down_success,NO,0.15987294412466763,16,s,16_s
early_down_success,NYG,0.16246297277959484,8,t,8_t
early_down_success,NYJ,0.13640421209482156,20,t,20_t
early_down_success,PHI,0.10168254460418436,6,t,6_t
early_down_success,PIT,0.21692018324296516,20,m,20_m
early_down_success,SEA,0.0700635608904212,20,w,20_w
early_down_success,SF,0.3618049164781352,20,m,20_m
early_down_success,TB,0.10229552640358153,12,s,12_s
early_down_success,TEN,0.08053765761166186,8,s,8_s
early_down_success,WAS,0.2301628332792634,6,s,6_s
early_down_success_allowed,ARI,0.11774816560704325,20,r,20_r
early_down_success_allowed,ATL,0.2196483370911234,18,t,18_t
early_down_success_allowed,BAL,0.11954616499814454,12,s,12_s
early_down_success_allowed,BUF,0.07282832514931631,20,m,20_m
early_down_success_allowed,CAR,0.2655775724478044,6,t,6_t
early_down_success_allowed,CHI,0.20539102366613646,8,t,8_t
early_down_success_allowed,CIN,0.15031619632422036,6,t,6_t
early_down_success_allowed,CLE,0.1446458335480236,8,t,8_t
early_down_success_allowed,DAL,0.11021457323586277,20,m,20_m
early_down_success_allowed,DEN,0.1756258700678983,5,s,5_s
early_down_success_allowed,DET,0.17018073343271684,13,s,13_s
early_down_success_allowed,GB,0.18774918522575154,10,s,10_s
early_down_success_allowed,HOU,0.24229697054116314,20,t,20_t
early_down_success_allowed,IND,0.13543799170321894,5,s,5_s
early_down_success_allowed,JAX,0.3953748712245024,14,s,14_s
early_down_success_allowed,KC,0.2775957284487215,5,t,5_t
early_down_success_allowed,LA,0.13455948072914142,15,m,15_m
early_down_success_allowed,LAC,0.0735087848698781,8,s,8_s
early_down_success_allowed,LV,0.2363245556564193,20,t,20_t
early_down_success_allowed,MIA,0.10763185245324103,5,w,5_w
early_down_success_allowed,MIN,0.136639034580903,20,r,20_r
early_down_success_allowed,NE,0.23389067773202324,5,s,5_s
early_down_success_allowed,NO,0.11935467660214712,9,s,9_s
early_down_success_allowed,NYG,0.12004088880225605,10,t,10_t
early_down_success_allowed,NYJ,0.1618604842657211,5,w,5_w
early_down_success_allowed,PHI,0.08005992621393279,18,s,18_s
early_down_success_allowed,PIT,0.20510627955882044,14,s,14_s
early_down_success_allowed,SEA,0.04541182714086264,6,t,6_t
early_down_success_allowed,SF,0.34520277004991756,20,r,20_r
early_down_success_allowed,TB,0.20442048182942843,20,r,20_r
early_down_success_allowed,TEN,0.08938712185271949,19,w,19_w
early_down_success_allowed,WAS,0.20808434105998694,19,m,19_m
eloa,ARI,0.26054786960149195,8,t,8_t
eloa,ATL,0.3178550165181124,20,m,20_m
eloa,BAL,0.1550604558761703,5,t,5_t
eloa,BUF,0.20527403557369758,20,m,20_m
eloa,CAR,0.11931553702312087,15,s,15_s
eloa,CHI,0.22815684712218393,20,t,20_t
eloa,CIN,0.2385502689505244,14,s,14_s
eloa,CLE,0.24474847702914365,16,t,16_t
eloa,DAL,0.18873963607786454,10,t,10_t
eloa,DEN,0.15061706541858275,18,t,18_t
eloa,DET,0.12160069214318919,20,m,20_m
eloa,GB,0.1241153586812312,15,m,15_m
eloa,HOU,0.21219268634441618,7,s,7_s
eloa,IND,0.08285462932092726,5,t,5_t
eloa,JAX,0.32138441518428934,11,s,11_s
eloa,KC,0.17925968286980118,20,t,20_t
eloa,LA,0.17180228102093162,13,m,13_m
eloa,LAC,0.11856681040105584,6,t,6_t
eloa,LV,0.23971670181312146,20,s,20_s
eloa,MIA,0.1263658139535655,5,e,5_e
eloa,MIN,0.1771527633690138,20,t,20_t
eloa,NE,0.20045132388177125,5,t,5_t
eloa,NO,0.21474095392371126,5,t,5_t
eloa,NYG,0.08273913080354488,9,s,9_s
eloa,NYJ,0.18194530611868381,5,e,5_e
eloa,PHI,0.3078797745563585,6,s,6_s
eloa,PIT,0.1806559463327091,20,r,20_r
eloa,SEA,0.2220865692341185,5,s,5_s
eloa,SF,0.33253840585178324,20,w,20_w
eloa,TB,0.15107661801856867,20,m,20_m
eloa,TEN,0.26744071738097724,17,s,17_s
eloa,WAS,0.223006992662674,20,m,20_m
incomplete_per_dropback,ARI,0.21959849270618625,12,m,12_m
incomplete_per_dropback,ATL,0.330281166070905,20,m,20_m
incomplete_per_dropback,BAL,0.10977240541711865,20,t,20_t
incomplete_per_dropback,BUF,0.21473433176664358,8,t,8_t
incomplete_per_dropback,CAR,0.16443039677818744,20,s,20_s
incomplete_per_dropback,CHI,0.10739155071653313,8,s,8_s
incomplete_per_dropback,CIN,0.3235741642971509,14,s,14_s
incomplete_per_dropback,CLE,0.23741532987669162,6,s,6_s
incomplete_per_dropback,DAL,0.20122452014465267,14,s,14_s
incomplete_per_dropback,DEN,0.16769419415962508,16,e,16_e
incomplete_per_dropback,DET,0.11790188382919214,20,r,20_r
incomplete_per_dropback,GB,0.11844979396036011,5,e,5_e
incomplete_per_dropback,HOU,0.12919701586903906,20,r,20_r
incomplete_per_dropback,IND,0.25405968876306284,11,s,11_s
incomplete_per_dropback,JAX,0.31481085733101244,20,t,20_t
incomplete_per_dropback,KC,0.15319680238998484,8,t,8_t
incomplete_per_dropback,LA,0.09728968218973703,14,t,14_t
incomplete_per_dropback,LAC,0.2954759536730583,18,s,18_s
incomplete_per_dropback,LV,0.26262712747256217,5,e,5_e
incomplete_per_dropback,MIA,0.09459841039869123,20,r,20_r
incomplete_per_dropback,MIN,0.0660418698757429,5,w,5_w
incomplete_per_dropback,NE,0.14896559039548013,20,r,20_r
incomplete_per_dropback,NO,0.20972744804421553,5,t,5_t
incomplete_per_dropback,NYG,0.17055229243509218,18,r,18_r
incomplete_per_dropback,NYJ,0.1522686132884866,5,t,5_t
incomplete_per_dropback,PHI,0.23017987569458037,20,s,20_s
incomplete_per_dropback,PIT,0.259690492493892,19,s,19_s
incomplete_per_dropback,SEA,0.13527617511333173,17,s,17_s
incomplete_per_dropback,SF,0.1833572777607346,5,w,5_w
incomplete_per_dropback,TB,0.18683128167319762,20,r,20_r
incomplete_per_dropback,TEN,0.11424686478273004,20,s,20_s
incomplete_per_dropback,WAS,0.15604002988471985,19,s,19_s
incomplete_per_dropback_allowed,ARI,0.1756016279561354,8,t,8_t
incomplete_per_dropback_allowed,ATL,0.17506669870414723,6,s,6_s
incomplete_per_dropback_allowed,BAL,0.16759960887058567,17,s,17_s
incomplete_per_dropback_allowed,BUF,0.3020542850567965,14,t,14_t
incomplete_per_dropback_allowed,CAR,0.1398558497618714,5,t,5_t
incomplete_per_dropback_allowed,CHI,0.10486318751569967,10,t,10_t
incomplete_per_dropback_allowed,CIN,0.12030586825289498,5,t,5_t
incomplete_per_dropback_allowed,CLE,0.2131298050221926,20,r,20_r
incomplete_per_dropback_allowed,DAL,0.19303048050488994,5,e,5_e
incomplete_per_dropback_allowed,DEN,0.165839196454517,8,t,8_t
incomplete_per_dropback_allowed,DET,0.13630442723238145,5,e,5_e
incomplete_per_dropback_allowed,GB,0.1555693228227326,14,s,14_s
incomplete_per_dropback_allowed,HOU,0.20111899586274382,20,m,20_m
incomplete_per_dropback_allowed,IND,0.30572893637946297,10,s,10_s
incomplete_per_dropback_allowed,JAX,0.3344755559698203,14,s,14_s
incomplete_per_dropback_allowed,KC,0.2000518042257912,14,t,14_t
incomplete_per_dropback_allowed,LA,0.13017395353905184,18,s,18_s
incomplete_per_dropback_allowed,LAC,0.09812280735093488,20,t,20_t
incomplete_per_dropback_allowed,LV,0.17202549621360544,20,s,20_s
incomplete_per_dropback_allowed,MIA,0.25977904698366,12,r,12_r
incomplete_per_dropback_allowed,MIN,0.14888303305183964,12,s,12_s
incomplete_per_dropback_allowed,NE,0.2521685166714248,20,e,20_e
incomplete_per_dropback_allowed,NO,0.13531051113535014,20,m,20_m
incomplete_per_dropback_allowed,NYG,0.11891220582039733,15,s,15_s
incomplete_per_dropback_allowed,NYJ,0.07088343443936602,6,t,6_t
incomplete_per_dropback_allowed,PHI,0.12567121329271794,10,t,10_t
incomplete_per_dropback_allowed,PIT,0.13723361675277584,20,s,20_s
incomplete_per_dropback_allowed,SEA,0.15315932531095197,5,e,5_e
incomplete_per_dropback_allowed,SF,0.40171744084549965,8,s,8_s
incomplete_per_dropback_allowed,TB,0.2025047302828062,20,m,20_m
incomplete_per_dropback_allowed,TEN,0.11372651059920849,18,s,18_s
incomplete_per_dropback_allowed,WAS,0.18490891150900857,20,m,20_m
interception_per_dropback,ARI,0.23525271407730963,12,t,12_t
interception_per_dropback,ATL,0.28582792507005733,20,m,20_m
interception_per_dropback,BAL,0.133054726299002,20,t,20_t
interception_per_dropback,BUF,0.2273184547633908,8,s,8_s
interception_per_dropback,CAR,0.13859345019088898,5,t,5_t
interception_per_dropback,CHI,0.13386431135209423,5,t,5_t
interception_per_dropback,CIN,0.25261041897399056,14,t,14_t
interception_per_dropback,CLE,0.1272777231118285,11,s,11_s
interception_per_dropback,DAL,0.16237162453219928,20,t,20_t
interception_per_dropback,DEN,0.16433360099225242,20,t,20_t
interception_per_dropback,DET,0.18701671932400482,9,s,9_s
interception_per_dropback,GB,0.10978458055353683,12,m,12_m
interception_per_dropback,HOU,0.1959102641036735,5,t,5_t
interception_per_dropback,IND,0.19800578539964742,10,t,10_t
interception_per_dropback,JAX,0.31661323538349057,20,r,20_r
interception_per_dropback,KC,0.11137376935814626,20,m,20_m
interception_per_dropback,LA,0.17493033085821777,12,m,12_m
interception_per_dropback,LAC,0.0568614926758215,7,s,7_s
interception_per_dropback,LV,0.28654387277433097,20,m,20_m
interception_per_dropback,MIA,0.1860947533533207,5,e,5_e
interception_per_dropback,MIN,0.06344510113197192,5,t,5_t
interception_per_dropback,NE,0.19083534342665595,15,s,15_s
interception_per_dropback,NO,0.1809096324217543,8,s,8_s
interception_per_dropback,NYG,0.2627163612597345,9,s,9_s
interception_per_dropback,NYJ,0.20067078094215457,20,t,20_t
interception_per_dropback,PHI,0.2498828261954996,7,s,7_s
interception_per_dropback,PIT,0.28271982641870874,20,w,20_w
interception_per_dropback,SEA,0.04525659889709378,8,s,8_s
interception_per_dropback,SF,0.3874279290393129,20,m,20_m
interception_per_dropback,TB,0.0856360921138647,5,t,5_t
interception_per_dropback,TEN,0.11706430965662391,20,t,20_t
interception_per_dropback,WAS,0.13990597289001575,20,r,20_r
interception_per_dropback_allowed,ARI,0.2256080150639709,16,r,16_r
interception_per_dropback_allowed,ATL,0.25114301787641824,20,r,20_r
interception_per_dropback_allowed,BAL,0.289987108759346,16,t,16_t
interception_per_dropback_allowed,BUF,0.12121208329833097,20,m,20_m
interception_per_dropback_allowed,CAR,0.17877258392661566,8,t,8_t
interception_per_dropback_allowed,CHI,0.08467060983875925,11,s,11_s
interception_per_dropback_allowed,CIN,0.14393186875340416,20,t,20_t
interception_per_dropback_allowed,CLE,0.18395861004113492,20,m,20_m
interception_per_dropback_allowed,DAL,0.23823108575175297,20,m,20_m
interception_per_dropback_allowed,DEN,0.1364012882568525,14,s,14_s
interception_per_dropback_allowed,DET,0.29057915105140614,8,s,8_s
interception_per_dropback_allowed,GB,0.20775712913623884,20,r,20_r
interception_per_dropback_allowed,HOU,0.19858672468658428,11,s,11_s
interception_per_dropback_allowed,IND,0.093897944221462,20,m,20_m
interception_per_dropback_allowed,JAX,0.1731983494314182,20,m,20_m
interception_per_dropback_allowed,KC,0.16898510239302073,20,r,20_r
interception_per_dropback_allowed,LA,0.1560061383683516,12,t,12_t
interception_per_dropback_allowed,LAC,0.15388199607985073,14,m,14_m
interception_per_dropback_allowed,LV,0.13546808343075,20,r,20_r
interception_per_dropback_allowed,MIA,0.2454330812799261,20,t,20_t
interception_per_dropback_allowed,MIN,0.13081510243202776,5,t,5_t
interception_per_dropback_allowed,NE,0.2756022149262434,18,s,18_s
interception_per_dropback_allowed,NO,0.11595920295620561,10,s,10_s
interception_per_dropback_allowed,NYG,0.16117441583562214,16,e,16_e
interception_per_dropback_allowed,NYJ,0.23335521624124564,14,s,14_s
interception_per_dropback_allowed,PHI,0.28979162098253364,10,s,10_s
interception_per_dropback_allowed,PIT,0.287977422220708,20,t,20_t
interception_per_dropback_allowed,SEA,0.07388756954450577,6,t,6_t
interception_per_dropback_allowed,SF,0.3896127425196134,20,m,20_m
interception_per_dropback_allowed,TB,0.1712977073461154,20,m,20_m
interception_per_dropback_allowed,TEN,0.07663754748140271,5,w,5_w
interception_per_dropback_allowed,WAS,0.07742361967543822,20,r,20_r
kickoff_epa,ARI,0.1396358648172433,14,t,14_t
kickoff_epa,ATL,0.2833688208503598,20,r,20_r
kickoff_epa,BAL,0.14450444517691105,10,t,10_t
kickoff_epa,BUF,0.359985317148247,20,m,20_m
kickoff_epa,CAR,0.15244533414725475,5,s,5_s
kickoff_epa,CHI,0.07875521962891807,14,s,14_s
kickoff_epa,CIN,0.20961601297738083,5,w,5_w
kickoff_epa,CLE,0.1917091891007231,5,s,5_s
kickoff_epa,DAL,0.3060858046551273,17,s,17_s
kickoff_epa,DEN,0.13621362360883288,15,s,15_s
kickoff_epa,DET,0.15523704581395828,14,s,14_s
kickoff_epa,GB,0.10983057571059673,20,t,20_t
kickoff_epa,HOU,0.11179117481507533,7,s,7_s
kickoff_epa,IND,0.22990824789260386,5,t,5_t
kickoff_epa,JAX,0.1179400248736363,20,m,20_m
kickoff_epa,KC,0.15349541494662086,6,w,6_w
kickoff_epa,LA,0.23304207177703498,20,r,20_r
kickoff_epa,LAC,0.15630376028377702,20,s,20_s
kickoff_epa,LV,0.11322958285034143,20,t,20_t
kickoff_epa,MIA,0.13623036896051524,16,s,16_s
kickoff_epa,MIN,0.06701096542177959,5,s,5_s
kickoff_epa,NE,0.14869682185351984,18,s,18_s
kickoff_epa,NO,0.09149441119681548,6,t,6_t
kickoff_epa,NYG,0.1096138885880413,20,r,20_r
kickoff_epa,NYJ,0.12950240578425654,18,s,18_s
kickoff_epa,PHI,0.23346581351511078,8,t,8_t
kickoff_epa,PIT,0.13702867192716944,17,s,17_s
kickoff_epa,SEA,0.11900502155904515,8,t,8_t
kickoff_epa,SF,0.25157560644820676,14,s,14_s
kickoff_epa,TB,0.2673379705820277,20,m,20_m
kickoff_epa,TEN,0.11434171307982016,20,t,20_t
kickoff_epa,WAS,0.15412681013158036,20,m,20_m
kickoff_epa_allowed,ARI,0.11875003273214073,20,t,20_t
kickoff_epa_allowed,ATL,0.3032809064064551,20,m,20_m
kickoff_epa_allowed,BAL,0.22857092820495967,6,w,6_w
kickoff_epa_allowed,BUF,0.12035232128970907,17,s,17_s
kickoff_epa_allowed,CAR,0.20952017213647103,20,t,20_t
kickoff_epa_allowed,CHI,0.3152204496174521,15,s,15_s
kickoff_epa_allowed,CIN,0.10746186903768258,9,s,9_s
kickoff_epa_allowed,CLE,0.10564112622119372,5,e,5_e
kickoff_epa_allowed,DAL,0.24485820529156802,14,s,14_s
kickoff_epa_allowed,DEN,0.1440107291014841,10,t,10_t
kickoff_epa_allowed,DET,0.12640636920909495,19,s,19_s
kickoff_epa_allowed,GB,0.08826395119358399,5,e,5_e
kickoff_epa_allowed,HOU,0.18821591292367199,6,t,6_t
kickoff_epa_allowed,IND,0.19905026156733532,18,s,18_s
kickoff_epa_allowed,JAX,0.2853682415707757,16,s,16_s
kickoff_epa_allowed,KC,0.26512265090017,20,s,20_s
kickoff_epa_allowed,LA,0.15381136057355183,5,s,5_s
kickoff_epa_allowed,LAC,0.2695132263916596,20,s,20_s
kickoff_epa_allowed,LV,0.11652577512785389,20,r,20_r
kickoff_epa_allowed,MIA,0.1298547028452672,20,m,20_m
kickoff_epa_allowed,MIN,0.16870473878791156,14,s,14_s
kickoff_epa_allowed,NE,0.13164412990866461,20,m,20_m
kickoff_epa_allowed,NO,0.19031364902815698,12,t,12_t
kickoff_epa_allowed,NYG,0.12251731165266805,20,s,20_s
kickoff_epa_allowed,NYJ,0.2404196389299607,8,t,8_t
kickoff_epa_allowed,PHI,0.14512998774570596,5,e,5_e
kickoff_epa_allowed,PIT,0.21954450070432688,10,t,10_t
kickoff_epa_allowed,SEA,0.08630413216261497,5,s,5_s
kickoff_epa_allowed,SF,0.2937686765391585,20,m,20_m
kickoff_epa_allowed,TB,0.3110319591010548,20,t,20_t
kickoff_epa_allowed,TEN,0.06749275769293618,8,s,8_s
kickoff_epa_allowed,WAS,0.18795409321001594,5,t,5_t
mean_wp,ARI,0.26322166341299996,8,t,8_t
mean_wp,ATL,0.14409206283951345,20,m,20_m
mean_wp,BAL,0.11459565518105982,5,t,5_t
mean_wp,BUF,0.31416725523674127,15,s,15_s
mean_wp,CAR,0.1067086157739101,5,s,5_s
mean_wp,CHI,0.18395986078574292,10,t,10_t
mean_wp,CIN,0.2215356710061656,10,t,10_t
mean_wp,CLE,0.18572864212339052,14,t,14_t
mean_wp,DAL,0.2599739516793177,10,t,10_t
mean_wp,DEN,0.13603360667168418,20,m,20_m
mean_wp,DET,0.1217355078984439,7,s,7_s
mean_wp,GB,0.1322211266100849,20,t,20_t
mean_wp,HOU,0.1142468653335827,6,t,6_t
mean_wp,IND,0.15395529286546672,17,s,17_s
mean_wp,JAX,0.31001733491407324,6,e,6_e
mean_wp,KC,0.20083458790719105,5,t,5_t
mean_wp,LA,0.16121045487552368,8,t,8_t
mean_wp,LAC,0.09698219722083877,12,t,12_t
mean_wp,LV,0.1585123282725238,20,s,20_s
mean_wp,MIA,0.17814566690619063,5,t,5_t
mean_wp,MIN,0.2073786912638397,18,t,18_t
mean_wp,NE,0.2414031193420239,5,t,5_t
mean_wp,NO,0.09948537450635117,7,s,7_s
mean_wp,NYG,0.18448175992368587,9,s,9_s
mean_wp,NYJ,0.11279314323969446,12,s,12_s
mean_wp,PHI,0.2905713614404239,7,s,7_s
mean_wp,PIT,0.24444186001563123,20,m,20_m
mean_wp,SEA,0.30133006690278974,5,s,5_s
mean_wp,SF,0.32167785326999204,15,w,15_w
mean_wp,TB,0.1412411820819418,18,s,18_s
mean_wp,TEN,0.22118293082389362,5,e,5_e
mean_wp,WAS,0.18914222475620457,20,m,20_m
pass_td_rate,ARI,0.29501387624665243,8,t,8_t
pass_td_rate,ATL,0.3294941808782737,20,t,20_t
pass_td_rate,BAL,0.13877202574242828,14,s,14_s
pass_td_rate,BUF,0.3125746961862647,13,s,13_s
pass_td_rate,CAR,0.11460183727542261,5,w,5_w
pass_td_rate,CHI,0.1994999258873709,19,s,19_s
pass_td_rate,CIN,0.1628099655509311,8,s,8_s
pass_td_rate,CLE,0.24169993923918495,14,m,14_m
pass_td_rate,DAL,0.12457329012044513,20,t,20_t
pass_td_rate,DEN,0.12919885480330054,6,s,6_s
pass_td_rate,DET,0.081769019664523,11,s,11_s
pass_td_rate,GB,0.1972131274000369,8,t,8_t
pass_td_rate,HOU,0.2087637106311693,14,t,14_t
pass_td_rate,IND,0.19261114430540807,7,w,7_w
pass_td_rate,JAX,0.10383330330479852,20,m,20_m
pass_td_rate,KC,0.08687570782506406,16,t,16_t
pass_td_rate,LA,0.23932864223594005,6,t,6_t
pass_td_rate,LAC,0.09934189581335955,19,s,19_s
pass_td_rate,LV,0.23741387759222757,18,t,18_t
pass_td_rate,MIA,0.2948973303178529,17,s,17_s
pass_td_rate,MIN,0.12569406749203482,18,t,18_t
pass_td_rate,NE,0.17900033355619424,8,t,8_t
pass_td_rate,NO,0.09718678676438978,5,t,5_t
pass_td_rate,NYG,0.07380562500540896,14,m,14_m
pass_td_rate,NYJ,0.200635545073119,18,s,18_s
pass_td_rate,PHI,0.19504835072203341,5,e,5_e
pass_td_rate,PIT,0.20201725632333173,20,m,20_m
pass_td_rate,SEA,0.15108465683403394,5,t,5_t
pass_td_rate,SF,0.36432330037488186,20,t,20_t
pass_td_rate,TB,0.16418344954114417,20,m,20_m
pass_td_rate,TEN,0.09912599534233749,5,w,5_w
pass_td_rate,WAS,0.23232499840291243,20,m,20_m
pass_td_rate_allowed,ARI,0.06853180852757527,7,s,7_s
pass_td_rate_allowed,ATL,0.3440262081378853,20,m,20_m
pass_td_rate_allowed,BAL,0.20771226158335107,11,s,11_s
pass_td_rate_allowed,BUF,0.22383898986880954,8,s,8_s
pass_td_rate_allowed,CAR,0.14181123368484455,6,t,6_t
pass_td_rate_allowed,CHI,0.21660176368884837,5,t,5_t
pass_td_rate_allowed,CIN,0.22615160661799794,8,s,8_s
pass_td_rate_allowed,CLE,0.25371397913899413,20,t,20_t
pass_td_rate_allowed,DAL,0.12785821269514527,7,s,7_s
pass_td_rate_allowed,DEN,0.08144396579847629,10,t,10_t
pass_td_rate_allowed,DET,0.12390985512820012,10,t,10_t
pass_td_rate_allowed,GB,0.14794204260425955,8,s,8_s
pass_td_rate_allowed,HOU,0.14532361965599075,5,w,5_w
pass_td_rate_allowed,IND,0.3226964410996305,8,t,8_t
pass_td_rate_allowed,JAX,0.2989690797148576,10,t,10_t
pass_td_rate_allowed,KC,0.1474545724297592,6,t,6_t
pass_td_rate_allowed,LA,0.15093126301426063,20,m,20_m
pass_td_rate_allowed,LAC,0.1693734975703323,5,s,5_s
pass_td_rate_allowed,LV,0.15487185893750788,20,r,20_r
pass_td_rate_allowed,MIA,0.2209317855077447,5,t,5_t
pass_td_rate_allowed,MIN,0.09382687214738172,6,s,6_s
pass_td_rate_allowed,NE,0.1748994815429157,20,m,20_m
pass_td_rate_allowed,NO,0.31947601857976043,16,s,16_s
pass_td_rate_allowed,NYG,0.11854388640123707,13,s,13_s
pass_td_rate_allowed,NYJ,0.09523511136236734,20,t,20_t
pass_td_rate_allowed,PHI,0.15811272017586298,8,t,8_t
pass_td_rate_allowed,PIT,0.15399033933070724,20,m,20_m
pass_td_rate_allowed,SEA,0.1389251368445323,5,s,5_s
pass_td_rate_allowed,SF,0.34883814704996285,20,m,20_m
pass_td_rate_allowed,TB,0.10747604016076458,12,t,12_t
pass_td_rate_allowed,TEN,0.08338348061160211,5,e,5_e
pass_td_rate_allowed,WAS,0.2463861532426209,20,m,20_m
pass_yards,ARI,0.1182703937142555,14,t,14_t
pass_yards,ATL,0.346344805193524,18,t,18_t
pass_yards,BAL,0.11028688888024761,5,e,5_e
pass_yards,BUF,0.15593891643079252,15,s,15_s
pass_yards,CAR,0.17267548100122612,20,t,20_t
pass_yards,CHI,0.16133107446949796,5,t,5_t
pass_yards,CIN,0.1366254694606771,12,s,12_s
pass_yards,CLE,0.2450413004610348,20,r,20_r
pass_yards,DAL,0.2559560616938146,20,t,20_t
pass_yards,DEN,0.22967810414966686,11,m,11_m
pass_yards,DET,0.12617854719815774,20,m,20_m
pass_yards,GB,0.1518515221176421,5,t,5_t
pass_yards,HOU,0.14391529309250475,14,t,14_t
pass_yards,IND,0.21632076148012477,18,t,18_t
pass_yards,JAX,0.13619825682596504,20,m,20_m
pass_yards,KC,0.11968140346043755,20,m,20_m
pass_yards,LA,0.1780334875999894,12,r,12_r
pass_yards,LAC,0.16933467984545653,5,t,5_t
pass_yards,LV,0.20848004817575302,20,r,20_r
pass_yards,MIA,0.19489481023030847,20,t,20_t
pass_yards,MIN,0.20567193437923917,20,t,20_t
pass_yards,NE,0.2528711257857875,16,s,16_s
pass_yards,NO,0.1122589941968595,5,t,5_t
pass_yards,NYG,0.06762817478969488,5,s,5_s
pass_yards,NYJ,0.23824324236278732,14,t,14_t
pass_yards,PHI,0.33698785988222146,8,e,8_e
pass_yards,PIT,0.2939600033586491,20,m,20_m
pass_yards,SEA,0.07033261764315035,10,s,10_s
pass_yards,SF,0.41010181605300056,20,r,20_r
pass_yards,TB,0.13200198246752026,6,t,6_t
pass_yards,TEN,0.06179194796402929,18,m,18_m
pass_yards,WAS,0.25026290061934675,12,t,12_t
pass_yards_allowed,ARI,0.1405703151553837,6,s,6_s
pass_yards_allowed,ATL,0.2685155718512792,20,r,20_r
pass_yards_allowed,BAL,0.1238734856845161,5,w,5_w
pass_yards_allowed,BUF,0.19692575237177842,20,m,20_m
pass_yards_allowed,CAR,0.11786235680555418,10,s,10_s
pass_yards_allowed,CHI,0.08964278603943708,13,s,13_s
pass_yards_allowed,CIN,0.3009809701575493,5,w,5_w
pass_yards_allowed,CLE,0.16138487428232098,20,m,20_m
pass_yards_allowed,DAL,0.11217239983249089,8,t,8_t
pass_yards_allowed,DEN,0.12711780262783523,7,s,7_s
pass_yards_allowed,DET,0.2176998501700513,6,t,6_t
pass_yards_allowed,GB,0.1190024646451899,5,w,5_w
pass_yards_allowed,HOU,0.21972868758679004,7,s,7_s
pass_yards_allowed,IND,0.15563018308974857,8,s,8_s
pass_yards_allowed,JAX,0.3471366489126718,20,t,20_t
pass_yards_allowed,KC,0.16442723633498757,20,r,20_r
pass_yards_allowed,LA,0.19709235284932752,11,r,11_r
pass_yards_allowed,LAC,0.06554032754517143,18,t,18_t
pass_yards_allowed,LV,0.17846956726540572,20,t,20_t
pass_yards_allowed,MIA,0.2025554139930802,10,s,10_s
pass_yards_allowed,MIN,0.11739963305550381,9,s,9_s
pass_yards_allowed,NE,0.19827392820835735,20,s,20_s
pass_yards_allowed,NO,0.18713471741381235,16,t,16_t
pass_yards_allowed,NYG,0.11911502973209072,5,t,5_t
pass_yards_allowed,NYJ,0.1335014256807236,14,t,14_t
pass_yards_allowed,PHI,0.18937802460364617,5,s,5_s
pass_yards_allowed,PIT,0.1443576487003346,8,s,8_s
pass_yards_allowed,SEA,0.1772002305786022,15,s,15_s
pass_yards_allowed,SF,0.322455467783574,6,s,6_s
pass_yards_allowed,TB,0.2610599342060632,5,s,5_s
pass_yards_allowed,TEN,0.14558407408052984,7,s,7_s
pass_yards_allowed,WAS,0.30903343945442013,12,s,12_s
punt_epa,ARI,0.096954588432326,20,t,20_t
punt_epa,ATL,0.2952503353206599,20,r,20_r
punt_epa,BAL,0.08220273109926787,20,s,20_s
punt_epa,BUF,0.13130080594026114,20,m,20_m
punt_epa,CAR,0.1203490735906404,13,s,13_s
punt_epa,CHI,0.21179892321036464,20,m,20_m
punt_epa,CIN,0.16799755567185418,9,s,9_s
punt_epa,CLE,0.13454856642762913,20,r,20_r
punt_epa,DAL,0.2854908492552688,20,t,20_t
punt_epa,DEN,0.12494416641625476,20,t,20_t
punt_epa,DET,0.1432871130137682,5,s,5_s
punt_epa,GB,0.1144696043931733,6,t,6_t
punt_epa,HOU,0.17907514024806082,18,s,18_s
punt_epa,IND,0.15694884977859302,20,t,20_t
punt_epa,JAX,0.2622254749318761,20,w,20_w
punt_epa,KC,0.21491132057610565,20,m,20_m
punt_epa,LA,0.058340861263741585,5,t,5_t
punt_epa,LAC,0.08689580273965589,5,s,5_s
punt_epa,LV,0.22610689686686003,11,s,11_s
punt_epa,MIA,0.4132167600427258,20,m,20_m
punt_epa,MIN,0.10486349933035988,10,t,10_t
punt_epa,NE,0.15920243082848665,20,m,20_m
punt_epa,NO,0.14460584240995844,10,s,10_s
punt_epa,NYG,0.09540915169369063,16,w,16_w
punt_epa,NYJ,0.2634211847485877,13,s,13_s
punt_epa,PHI,0.08650833315605337,17,s,17_s
punt_epa,PIT,0.14923633374858403,20,m,20_m
punt_epa,SEA,0.11331382171465391,6,s,6_s
punt_epa,SF,0.1623534465028384,11,s,11_s
punt_epa,TB,0.18793782558309208,20,m,20_m
punt_epa,TEN,0.16561623628532435,5,s,5_s
punt_epa,WAS,0.18591484719508175,17,m,17_m
punt_epa_allowed,ARI,0.13299438154580162,6,s,6_s
punt_epa_allowed,ATL,0.19904754587137796,5,t,5_t
punt_epa_allowed,BAL,0.18241571359055506,20,s,20_s
